Oelaea, 1.0
Obridg, 1.0
Ovaria, 1.0
Oobscu, 1.0
Okriec, 1.0
Onigri, 1.0
Ofoeti, 1.0
Ohasta, 1.0
Oadaph, 1.0
Ohelve, 1.0
Onival, 1.0
Ovimin, 1.0
Oproxi, 1.0
Ocolla, 1.0
Osamol, 1.0
Omyrsi, 1.0
Oarcti, 1.0
Eboreo, 1.0
Oglauc, 1.0
Elappo, 1.0
Elappc, 1.0
Olappo, 1.0
Olappl, 1.0
Emyrsi, 1.0
Ogalla, 1.0
Hischn, 1.0
Ehasta, 1.0
Egemmf, 1.0
Omonti, 1.0
Eelaea, 1.0
Hcarin, 1.0
Egemmh, 1.0
Hplicg, 1.0
Omacul, 1.0
Hspirh, 1.0
Obrevi, 1.0
Oretic, 1.0
Oretus, 1.0
Enigri, 1.0
Emucro, 1.0
Ovesic, 1.0
Oviril, 1.0
Opedun, 1.0
Otrian, 1.0
Oglabr, 1.0
Opustu, 1.0
Oherba, 1.0
Evenus, 1.0
Onorve, 1.0
Ephyli, 1.0
Ospeit, 1.0
Obella, 1.0
Hpruss, 1.0
Odolic, 1.0
Hspira, 1.0
Elanat, 1.0
Omyrti, 1.0
Hnudip, 1.0
Hleuco, 1.0
Hacuti, 1.0
Hplicl, 1.0
Etesta, 1.0
Hplicd, 1.0
Edaphn, 1.0
Hpolit, 1.0
Epurpu, 1.0
Eatraa, 1.0
Eangus, 1.0
Hangli, 1.0
Hleuca, 1.0
Hoblit, 1.0
Heryth, 1.0
Halien, 1.0
Hsglab, 1.0
Htuber, 1.0
Eweiff, 1.0
Esubge, 1.0
Egemmc, 1.0
Eaurit, 1.0
Ospset, 1.0
Emyrti, 1.0
Esmyrt, 1.0
Esmyrs, 1.0
Eciner, 1.0
Eappen, 1.0
Hpscho, 1.0
Hplicp, 1.0
Hscapr, 1.0
Hanoma, 1.0
Oaacut, 1.0
Hpurpu, 1.0
Opolar, 1.0
Opprox, 1.0
Hspecc, 1.0
Hsglau, 1.0
Hslana, 1.0
